day,hour,area,lat,lon,current_speed,free_flow_speed,traffic_level,temperature,code,windspeed
4,20,Revenue Office,16.95391532,82.23158617,30,40,Medium,28.5,1,5.4
4,20,Bus Stand,16.96862888,82.23962547,19,30,Medium,28.5,1,5.4
4,20,Jntuk Road,16.9733395,82.23687898,27,41,Medium,28.4,0,6.7
4,20,Kalpana Centre,16.95614085,82.23667032,17,17,Low,28.4,0,6.7
4,20,Jagannadhapuram Bridge,16.94224349,82.23327483,19,30,Medium,28.4,0,6.7
4,20,Kakinada Anchorage Port,16.93999009,82.2562341,27,27,Low,28.4,0,6.7
4,20,Karnam Gari Junction,16.977303,82.22772654,26,38,Medium,28.5,1,5.4
4,20,Pitapuram Kakinada Road,17.00123968,82.24517314,28,40,Medium,28.5,1,5.4
4,20,Pitapuram Kakinada Highway,17.05454405,82.25091475,59,59,Low,28.4,0,6.7
4,20,Achampeta Junction,17.02251512,82.24885405,59,59,Low,28.4,0,6.7
4,20,Satya Gowri Theatre Road,16.94489627,82.23602479,26,26,Low,28.4,0,6.7
4,20,Madhavapatam Centre,16.99251444,82.21067511,30,40,Medium,28.4,0,6.7
4,20,Gandhi Circle,16.96469875,82.22472639,30,40,Medium,28.4,0,6.7
4,20,Light House,17.01400687,82.28410307,26,26,Low,28.4,0,6.7
4,21,Diwan Cheruvu,17.04629017,81.84391764,30,30,Low,29,0,6.9
4,21,Morumpudi Junction,16.99604829,81.80198795,28,32,Low,28.1,1,5.8
4,21,VL Puram,17.00036112,81.79457901,36,36,Low,28.1,1,5.8
4,21,Bommuru Junction,16.97002604,81.79820779,44,53,Medium,28.1,1,5.8
4,21,Lala Cheruvu,17.02593121,81.80629901,44,53,Medium,27.8,1,5.8
4,21,Pushkar Ghat Cir,17.00696903,81.76790598,20,27,Medium,28,1,5.8
4,21,Azad Chowk,17.00665391,81.77629003,9,9,Low,28,1,5.8
4,21,Devi Chowk Circle,17.00979647,81.77610013,20,27,Medium,28,1,5.8
4,21,Balajipeta Junction,16.97671458,81.79384357,44,53,Medium,28.1,1,5.8
4,21,Kesavaram Railway gate,16.9311275,81.88170907,22,22,Low,28.5,0,6.9
4,21,GIET NH,17.05948989,81.86937184,44,53,Medium,28.8,0,6.9
4,21,DELTA hospital NH,17.01149942,81.80917916,58,58,Low,27.9,1,5.8
4,21,GSL NH,17.06768406,81.88328358,49,59,Medium,29.2,80,3.9
4,21,JN Road NH,17.00800329,81.80995996,28,28,Low,27.9,1,5.8
4,21,RTC CS Mall,17.0003637,81.78944972,36,36,Low,28.1,1,5.8
4,21,Old Bypass Road,17.00504582,81.78015449,23,28,Medium,28,1,5.8
4,21,Jampeta,17.00493586,81.7802133,21,27,Medium,28,1,5.8
4,21,Syamalamba Temple Rd,16.99930568,81.77559463,31,31,Low,28,1,5.8
4,21,Stadium Rd,16.99691874,81.77775541,24,24,Low,28.1,1,5.8
4,21,Anala venkata Apparao road,17.00781173,81.7921874,28,28,Low,28,1,5.8
4,21,Manasa Hospital,17.00771734,81.78586393,21,26,Medium,28,1,5.8
4,21,Apex Hospital,17.00693863,81.79054341,28,28,Low,28,1,5.8
4,21,Nandamgani raju junction,17.00948697,81.77954017,10,21,High,28,1,5.8
4,21,Y juncton,17.01282624,81.78265352,27,36,Medium,28,1,5.8
4,21,Chiranjeevi Bus Stand,17.01457254,81.77861516,41,48,Low,28,1,5.8
4,21,Gokavaram Bus stand,17.00967985,81.77120172,20,27,Medium,28,1,5.8
4,21,Devichowk to Mochi veedhi,17.00897558,81.77516315,15,19,Medium,28,1,5.8
4,21,jandapanja road,17.00579395,81.77361261,20,27,Medium,28,1,5.8
4,21,CMR Mall,17.00628565,81.77066111,20,27,Medium,28,1,5.8
4,21,Markandeya swamy Temple Road,17.00241935,81.76737485,20,25,Medium,28.1,1,5.8
4,21,Kathreru Road,17.02176665,81.77483965,30,30,Low,28,1,5.8
4,21,Tirumala College Road,17.04317119,81.77557759,35,35,Low,28.1,1,5.8
4,21,Dhavaleswaram Main Road,16.95028008,81.78232137,34,34,Low,28.1,1,5.8
4,21,Church Center Bypass,17.00490403,81.78017113,23,28,Medium,28,1,5.8
4,21,Central Jail Road,17.01834611,81.79134448,27,36,Medium,28,1,5.8
4,21,Brothern Church,17.023473,81.78349635,42,42,Low,28,1,5.8
4,21,Quary Market,17.03230697,81.78809778,41,48,Low,27.9,1,5.8
4,21,Airport Road,17.0417882,81.79431782,42,42,Low,28,1,5.8
4,21,Rial cum Road Bridge,16.99704708,81.76927354,45,45,Low,28.1,1,5.8
4,21,Main Road,16.99989159,81.77174995,20,26,Medium,28,1,5.8
4,21,Bhanu Gudi,16.97072762,82.23604298,29,37,Medium,27.9,1,3.3
4,21,Vankata Narayana Railway Gate,16.97309741,82.22603038,31,40,Medium,27.9,0,4
4,21,Munsif Gari Junction,16.93705305,82.2329748,16,31,Medium,27.9,1,4.4
4,21,Apt College Road,16.92997584,82.23448295,28,38,Medium,27.9,1,4.4
4,21,Dairyfarm Centre,16.95630211,82.24871505,23,30,Medium,27.9,0,4
4,21,Gaati Center,16.93563419,82.22835108,22,29,Medium,27.9,1,4.4
4,21,Nagamalli Thota Centre,16.98676611,82.24004443,29,37,Medium,27.9,1,3.3
4,21,Temple Street,16.9469232,82.23195854,35,35,Low,27.9,0,4
4,21,Main Road,16.94777588,82.23388898,21,30,Medium,27.9,1,3.3
4,21,Sarpavaram Junction,16.99489545,82.24274883,9,11,Medium,27.9,1,3.3
4,21,Pr Clg Road,16.95806544,82.23109821,31,40,Medium,27.9,0,4
4,21,Bala Cheruvu,16.95281937,82.2323379,30,40,Medium,27.9,1,3.3
4,21,Nukalamma Temple,16.96300885,82.23441835,23,35,Medium,27.9,1,3.3
4,21,Cinema Road,16.94826209,82.23632529,18,22,Medium,27.9,0,4
4,21,Beach Road,17.00894764,82.28321349,26,26,Low,27.9,0,4
4,21,Glass House Centre,16.94871864,82.23396555,21,30,Medium,27.9,1,3.3
4,21,Gold Market Centre,16.94680648,82.23381229,21,30,Medium,27.9,1,3.3
4,21,Masjid Centre,16.95101841,82.23404475,15,24,Medium,27.9,1,3.3
4,21,Fire Office Road,16.95625954,82.2331964,23,35,Medium,27.9,0,4
4,21,District Court,16.95750555,82.2270718,18,18,Low,27.9,1,3.3
4,21,Ggh,16.95516493,82.23011318,31,40,Medium,27.9,1,3.3
4,21,Kokila Centre,16.95965298,82.22372616,31,40,Medium,27.9,0,4
4,21,Drivers Colony,16.91956872,82.23867107,51,51,Low,27.9,1,4.4
4,21,Rto Office,16.9755554,82.24875196,31,41,Medium,27.9,0,4
4,21,Vakalapudi Junction,17.00611779,82.26343084,26,26,Low,27.9,0,4
4,21,Indrapalem Bridge,16.95965298,82.22372616,31,40,Medium,27.9,0,4
4,21,Revenue Office,16.95391532,82.23158617,31,40,Medium,27.9,1,3.3
4,21,Bus Stand,16.96862888,82.23962547,23,30,Medium,27.9,1,3.3
4,21,Jntuk Road,16.9733395,82.23687898,31,41,Medium,27.9,0,4
4,21,Kalpana Centre,16.95614085,82.23667032,13,16,Medium,27.9,0,4
4,21,Jagannadhapuram Bridge,16.94224349,82.23327483,21,30,Medium,27.9,0,4
4,21,Kakinada Anchorage Port,16.93999009,82.2562341,27,27,Low,27.9,0,4
4,21,Karnam Gari Junction,16.977303,82.22772654,28,37,Medium,27.9,1,3.3
4,21,Pitapuram Kakinada Road,17.00123968,82.24517314,30,40,Medium,27.9,1,3.3
4,21,Pitapuram Kakinada Highway,17.05454405,82.25091475,59,59,Low,27.9,0,4
4,21,Achampeta Junction,17.02251512,82.24885405,59,59,Low,27.9,0,4
4,21,Satya Gowri Theatre Road,16.94489627,82.23602479,26,26,Low,27.9,0,4
4,21,Madhavapatam Centre,16.99251444,82.21067511,31,40,Medium,27.9,0,4
4,21,Gandhi Circle,16.96469875,82.22472639,31,40,Medium,27.9,0,4
4,21,Light House,17.01400687,82.28410307,26,26,Low,27.9,0,4
6,9,Diwan Cheruvu,17.04629017,81.84391764,30,30,Low,29.7,3,6.8
6,9,Morumpudi Junction,16.99604829,81.80198795,27,34,Medium,29.4,3,7.9
6,9,VL Puram,17.00036112,81.79457901,36,36,Low,29.5,3,7.9
6,9,Bommuru Junction,16.97002604,81.79820779,50,53,Low,29.5,3,7.9
6,9,Lala Cheruvu,17.02593121,81.80629901,50,53,Low,29.1,3,7.9
6,9,Pushkar Ghat Cir,17.00696903,81.76790598,27,27,Low,29.4,3,7.9
6,9,Azad Chowk,17.00665391,81.77629003,5,9,Medium,29.4,3,7.9
6,9,Devi Chowk Circle,17.00979647,81.77610013,27,27,Low,29.4,3,7.9
6,9,Balajipeta Junction,16.97671458,81.79384357,49,52,Low,29.5,3,7.9
6,9,Kesavaram Railway gate,16.9311275,81.88170907,22,22,Low,29.4,3,9.2
6,9,GIET NH,17.05948989,81.86937184,49,52,Low,29.5,3,6.8
6,9,DELTA hospital NH,17.01149942,81.80917916,58,58,Low,29.1,3,7.9
6,9,GSL NH,17.06768406,81.88328358,59,59,Low,29.7,3,5.6
6,9,JN Road NH,17.00800329,81.80995996,28,28,Low,29.2,3,7.9
6,9,RTC CS Mall,17.0003637,81.78944972,36,36,Low,29.5,3,7.9
6,9,Old Bypass Road,17.00504582,81.78015449,28,28,Low,29.4,3,7.9
6,9,Jampeta,17.00493586,81.7802133,28,28,Low,29.4,3,7.9
6,9,Syamalamba Temple Rd,16.99930568,81.77559463,31,31,Low,29.4,3,7.9
6,9,Stadium Rd,16.99691874,81.77775541,24,24,Low,29.5,3,7.9
6,9,Anala venkata Apparao road,17.00781173,81.7921874,28,28,Low,29.3,3,7.9
6,9,Manasa Hospital,17.00771734,81.78586393,27,27,Low,29.4,3,7.9
6,9,Apex Hospital,17.00693863,81.79054341,28,28,Low,29.3,3,7.9
6,9,Nandamgani raju junction,17.00948697,81.77954017,14,20,Medium,29.4,3,7.9
6,9,Y juncton,17.01282624,81.78265352,37,37,Low,29.4,3,7.9
6,9,Chiranjeevi Bus Stand,17.01457254,81.77861516,48,48,Low,29.4,3,7.9
6,9,Gokavaram Bus stand,17.00967985,81.77120172,27,27,Low,29.4,3,7.9
6,9,Devichowk to Mochi veedhi,17.00897558,81.77516315,14,19,Medium,29.4,3,7.9
6,9,jandapanja road,17.00579395,81.77361261,27,27,Low,29.3,3,7.9
6,9,CMR Mall,17.00628565,81.77066111,27,27,Low,29.4,3,7.9
6,9,Markandeya swamy Temple Road,17.00241935,81.76737485,26,26,Low,29.5,3,7.9
6,9,Kathreru Road,17.02176665,81.77483965,22,30,Medium,29.4,3,7.9
6,9,Tirumala College Road,17.04317119,81.77557759,35,35,Low,29.5,3,7.9
6,9,Dhavaleswaram Main Road,16.95028008,81.78232137,34,34,Low,29.4,3,7.9
6,9,Church Center Bypass,17.00490403,81.78017113,28,28,Low,29.4,3,7.9
6,9,Central Jail Road,17.01834611,81.79134448,37,37,Low,29.3,3,7.9
6,9,Brothern Church,17.023473,81.78349635,42,42,Low,29.4,3,7.9
6,9,Quary Market,17.03230697,81.78809778,48,48,Low,29.2,3,7.9
6,9,Airport Road,17.0417882,81.79431782,42,42,Low,29.3,3,7.9
6,9,Rial cum Road Bridge,16.99704708,81.76927354,45,45,Low,29.5,3,7.9
6,9,Main Road,16.99989159,81.77174995,27,27,Low,29.4,3,7.9
6,9,Bhanu Gudi,16.97072762,82.23604298,38,38,Low,29.4,2,6.5
6,9,Vankata Narayana Railway Gate,16.97309741,82.22603038,40,40,Low,29.8,3,8.6
6,9,Munsif Gari Junction,16.93705305,82.2329748,13,31,High,30.1,2,7.8
6,9,Apt College Road,16.92997584,82.23448295,38,38,Low,30.1,2,7.8
6,9,Dairyfarm Centre,16.95630211,82.24871505,30,30,Low,29.8,3,8.6
6,9,Gaati Center,16.93563419,82.22835108,19,30,Medium,30.1,2,7.8
6,9,Nagamalli Thota Centre,16.98676611,82.24004443,38,38,Low,29.4,2,6.5
6,9,Temple Street,16.9469232,82.23195854,35,35,Low,29.8,3,8.6
6,9,Main Road,16.94777588,82.23388898,25,29,Low,29.4,2,6.5
6,9,Sarpavaram Junction,16.99489545,82.24274883,11,11,Low,29.4,2,6.5
6,9,Pr Clg Road,16.95806544,82.23109821,40,40,Low,29.8,3,8.6
6,9,Bala Cheruvu,16.95281937,82.2323379,39,39,Low,29.4,2,6.5
6,9,Nukalamma Temple,16.96300885,82.23441835,29,35,Medium,29.4,2,6.5
6,9,Cinema Road,16.94826209,82.23632529,23,23,Low,29.8,3,8.6
6,9,Beach Road,17.00894764,82.28321349,26,26,Low,29.8,3,8.6
6,9,Glass House Centre,16.94871864,82.23396555,25,29,Low,29.4,2,6.5
6,9,Gold Market Centre,16.94680648,82.23381229,25,29,Low,29.4,2,6.5
6,9,Masjid Centre,16.95101841,82.23404475,24,24,Low,29.4,2,6.5
6,9,Fire Office Road,16.95625954,82.2331964,29,35,Medium,29.8,3,8.6
6,9,District Court,16.95750555,82.2270718,18,18,Low,29.4,2,6.5
6,9,Ggh,16.95516493,82.23011318,39,39,Low,29.4,2,6.5
6,9,Kokila Centre,16.95965298,82.22372616,39,39,Low,29.8,3,8.6
6,9,Drivers Colony,16.91956872,82.23867107,51,51,Low,30.1,2,7.8
6,9,Rto Office,16.9755554,82.24875196,34,41,Medium,29.8,3,8.6
6,9,Vakalapudi Junction,17.00611779,82.26343084,26,26,Low,29.8,3,8.6
6,9,Indrapalem Bridge,16.95965298,82.22372616,39,39,Low,29.8,3,8.6
6,9,Revenue Office,16.95391532,82.23158617,40,40,Low,29.4,2,6.5
6,9,Bus Stand,16.96862888,82.23962547,30,30,Low,29.4,2,6.5
6,9,Jntuk Road,16.9733395,82.23687898,34,41,Medium,29.8,3,8.6
6,9,Kalpana Centre,16.95614085,82.23667032,17,17,Low,29.8,3,8.6
6,9,Jagannadhapuram Bridge,16.94224349,82.23327483,25,29,Low,29.8,3,8.6
6,9,Kakinada Anchorage Port,16.93999009,82.2562341,27,27,Low,29.8,3,8.6
6,9,Karnam Gari Junction,16.977303,82.22772654,38,38,Low,29.4,2,6.5
6,9,Pitapuram Kakinada Road,17.00123968,82.24517314,41,41,Low,29.4,2,6.5
6,9,Pitapuram Kakinada Highway,17.05454405,82.25091475,59,59,Low,29.8,3,8.6
6,9,Achampeta Junction,17.02251512,82.24885405,59,59,Low,29.8,3,8.6
6,9,Satya Gowri Theatre Road,16.94489627,82.23602479,26,26,Low,29.8,3,8.6
6,9,Madhavapatam Centre,16.99251444,82.21067511,40,40,Low,29.8,3,8.6
6,9,Gandhi Circle,16.96469875,82.22472639,40,40,Low,29.8,3,8.6
6,9,Light House,17.01400687,82.28410307,26,26,Low,29.8,3,8.6
6,10,Diwan Cheruvu,17.04629017,81.84391764,30,30,Low,31.2,2,8.7
6,10,Morumpudi Junction,16.99604829,81.80198795,28,33,Medium,31.1,2,9.8
6,10,VL Puram,17.00036112,81.79457901,36,36,Low,31.1,2,9.8
6,10,Bommuru Junction,16.97002604,81.79820779,53,53,Low,31.1,2,9.8
6,10,Lala Cheruvu,17.02593121,81.80629901,53,53,Low,30.8,2,9.8
6,10,Pushkar Ghat Cir,17.00696903,81.76790598,22,26,Medium,31,2,9.8
6,10,Azad Chowk,17.00665391,81.77629003,5,9,Medium,31,2,9.8
6,10,Devi Chowk Circle,17.00979647,81.77610013,22,26,Medium,31,2,9.8
6,10,Balajipeta Junction,16.97671458,81.79384357,53,53,Low,31.1,2,9.8
6,10,Kesavaram Railway gate,16.9311275,81.88170907,22,22,Low,31,2,10.5
6,10,GIET NH,17.05948989,81.86937184,53,53,Low,31,2,8.7
6,10,DELTA hospital NH,17.01149942,81.80917916,58,58,Low,30.9,2,9.8
6,10,GSL NH,17.06768406,81.88328358,59,59,Low,31.2,3,7.4
6,10,JN Road NH,17.00800329,81.80995996,28,28,Low,30.9,2,9.8
6,10,RTC CS Mall,17.0003637,81.78944972,36,36,Low,31.1,2,9.8
6,10,Old Bypass Road,17.00504582,81.78015449,23,28,Medium,31,2,9.8
6,10,Jampeta,17.00493586,81.7802133,28,28,Low,31,2,9.8
6,10,Syamalamba Temple Rd,16.99930568,81.77559463,31,31,Low,31,2,9.8
6,10,Stadium Rd,16.99691874,81.77775541,18,23,Medium,31.1,2,9.8
6,10,Anala venkata Apparao road,17.00781173,81.7921874,28,28,Low,31,2,9.8
6,10,Manasa Hospital,17.00771734,81.78586393,27,27,Low,31,2,9.8
6,10,Apex Hospital,17.00693863,81.79054341,28,28,Low,31,2,9.8
6,10,Nandamgani raju junction,17.00948697,81.77954017,16,21,Medium,31,2,9.8
6,10,Y juncton,17.01282624,81.78265352,27,35,Medium,31,2,9.8
6,10,Chiranjeevi Bus Stand,17.01457254,81.77861516,48,48,Low,31,2,9.8
6,10,Gokavaram Bus stand,17.00967985,81.77120172,22,26,Medium,31,2,9.8
6,10,Devichowk to Mochi veedhi,17.00897558,81.77516315,9,19,High,31,2,9.8
6,10,jandapanja road,17.00579395,81.77361261,22,26,Medium,31,2,9.8
6,10,CMR Mall,17.00628565,81.77066111,22,26,Medium,31,2,9.8
6,10,Markandeya swamy Temple Road,17.00241935,81.76737485,20,25,Medium,31.1,2,9.8
6,10,Kathreru Road,17.02176665,81.77483965,30,30,Low,31,2,9.8
6,10,Tirumala College Road,17.04317119,81.77557759,35,35,Low,31.1,2,9.8
6,10,Dhavaleswaram Main Road,16.95028008,81.78232137,34,34,Low,31.1,2,9.8
6,10,Church Center Bypass,17.00490403,81.78017113,23,28,Medium,31,2,9.8
6,10,Central Jail Road,17.01834611,81.79134448,27,36,Medium,31,2,9.8
6,10,Brothern Church,17.023473,81.78349635,36,42,Low,31,2,9.8
6,10,Quary Market,17.03230697,81.78809778,48,48,Low,30.9,2,9.8
6,10,Airport Road,17.0417882,81.79431782,36,42,Low,31,2,9.8
6,10,Rial cum Road Bridge,16.99704708,81.76927354,45,45,Low,31.1,2,9.8
6,10,Main Road,16.99989159,81.77174995,22,26,Medium,31,2,9.8
6,10,Bhanu Gudi,16.97072762,82.23604298,38,38,Low,31.2,2,6.8
6,10,Vankata Narayana Railway Gate,16.97309741,82.22603038,40,40,Low,31.5,2,9.2
6,10,Munsif Gari Junction,16.93705305,82.2329748,32,32,Low,31.9,1,7.1
6,10,Apt College Road,16.92997584,82.23448295,38,38,Low,31.9,1,7.1
6,10,Dairyfarm Centre,16.95630211,82.24871505,30,30,Low,31.5,2,9.2
6,10,Gaati Center,16.93563419,82.22835108,19,29,Medium,31.9,1,7.1
6,10,Nagamalli Thota Centre,16.98676611,82.24004443,38,38,Low,31.2,2,6.8
6,10,Temple Street,16.9469232,82.23195854,35,35,Low,31.5,2,9.2
6,10,Main Road,16.94777588,82.23388898,23,29,Medium,31.2,2,6.8
6,10,Sarpavaram Junction,16.99489545,82.24274883,7,11,Medium,31.2,2,6.8
6,10,Pr Clg Road,16.95806544,82.23109821,40,40,Low,31.5,2,9.2
6,10,Bala Cheruvu,16.95281937,82.2323379,39,39,Low,31.2,2,6.8
6,10,Nukalamma Temple,16.96300885,82.23441835,35,35,Low,31.2,2,6.8
6,10,Cinema Road,16.94826209,82.23632529,23,23,Low,31.5,2,9.2
6,10,Beach Road,17.00894764,82.28321349,26,26,Low,31.5,2,9.2
6,10,Glass House Centre,16.94871864,82.23396555,23,29,Medium,31.2,2,6.8
6,10,Gold Market Centre,16.94680648,82.23381229,23,29,Medium,31.2,2,6.8
6,10,Masjid Centre,16.95101841,82.23404475,24,24,Low,31.2,2,6.8
6,10,Fire Office Road,16.95625954,82.2331964,35,35,Low,31.5,2,9.2
6,10,District Court,16.95750555,82.2270718,14,18,Medium,31.2,2,6.8
6,10,Ggh,16.95516493,82.23011318,39,39,Low,31.2,2,6.8
6,10,Kokila Centre,16.95965298,82.22372616,39,39,Low,31.5,2,9.2
6,10,Drivers Colony,16.91956872,82.23867107,51,51,Low,31.9,1,7.1
6,10,Rto Office,16.9755554,82.24875196,41,41,Low,31.5,2,9.2
6,10,Vakalapudi Junction,17.00611779,82.26343084,26,26,Low,31.5,2,9.2
6,10,Indrapalem Bridge,16.95965298,82.22372616,39,39,Low,31.5,2,9.2
6,10,Revenue Office,16.95391532,82.23158617,40,40,Low,31.2,2,6.8
6,10,Bus Stand,16.96862888,82.23962547,30,30,Low,31.2,2,6.8
6,10,Jntuk Road,16.9733395,82.23687898,41,41,Low,31.5,2,9.2
6,10,Kalpana Centre,16.95614085,82.23667032,17,17,Low,31.5,2,9.2
6,10,Jagannadhapuram Bridge,16.94224349,82.23327483,23,29,Medium,31.5,2,9.2
6,10,Kakinada Anchorage Port,16.93999009,82.2562341,27,27,Low,31.5,2,9.2
6,10,Karnam Gari Junction,16.977303,82.22772654,38,38,Low,31.2,2,6.8
6,10,Pitapuram Kakinada Road,17.00123968,82.24517314,41,41,Low,31.2,2,6.8
6,10,Pitapuram Kakinada Highway,17.05454405,82.25091475,59,59,Low,31.5,2,9.2
6,10,Achampeta Junction,17.02251512,82.24885405,59,59,Low,31.5,2,9.2
6,10,Satya Gowri Theatre Road,16.94489627,82.23602479,26,26,Low,31.5,2,9.2
6,10,Madhavapatam Centre,16.99251444,82.21067511,40,40,Low,31.5,2,9.2
6,10,Gandhi Circle,16.96469875,82.22472639,40,40,Low,31.5,2,9.2
6,10,Light House,17.01400687,82.28410307,26,26,Low,31.5,2,9.2
6,11,Diwan Cheruvu,17.04629017,81.84391764,30,30,Low,32.5,2,10.2
6,11,Morumpudi Junction,16.99604829,81.80198795,27,32,Medium,32.4,3,11.5
6,11,VL Puram,17.00036112,81.79457901,36,36,Low,32.5,3,11.5
6,11,Bommuru Junction,16.97002604,81.79820779,53,53,Low,32.5,3,11.5
6,11,Lala Cheruvu,17.02593121,81.80629901,53,53,Low,32.2,3,11.5
6,11,Pushkar Ghat Cir,17.00696903,81.76790598,22,26,Medium,32.4,3,11.5
6,11,Azad Chowk,17.00665391,81.77629003,9,9,Low,32.3,3,11.5
6,11,Devi Chowk Circle,17.00979647,81.77610013,22,26,Medium,32.4,3,11.5
6,11,Balajipeta Junction,16.97671458,81.79384357,53,53,Low,32.5,3,11.5
6,11,Kesavaram Railway gate,16.9311275,81.88170907,22,22,Low,32.5,2,11.4
6,11,GIET NH,17.05948989,81.86937184,53,53,Low,32.2,2,10.2
6,11,DELTA hospital NH,17.01149942,81.80917916,58,58,Low,32.2,3,11.5
6,11,GSL NH,17.06768406,81.88328358,59,59,Low,32.5,3,8.9
6,11,JN Road NH,17.00800329,81.80995996,28,28,Low,32.2,3,11.5
6,11,RTC CS Mall,17.0003637,81.78944972,36,36,Low,32.4,3,11.5
6,11,Old Bypass Road,17.00504582,81.78015449,28,28,Low,32.3,3,11.5
6,11,Jampeta,17.00493586,81.7802133,22,27,Medium,32.3,3,11.5
6,11,Syamalamba Temple Rd,16.99930568,81.77559463,26,31,Medium,32.3,3,11.5
6,11,Stadium Rd,16.99691874,81.77775541,18,24,Medium,32.4,3,11.5
6,11,Anala venkata Apparao road,17.00781173,81.7921874,20,29,Medium,32.3,3,11.5
6,11,Manasa Hospital,17.00771734,81.78586393,27,27,Low,32.3,3,11.5
6,11,Apex Hospital,17.00693863,81.79054341,28,28,Low,32.3,3,11.5
6,11,Nandamgani raju junction,17.00948697,81.77954017,13,21,Medium,32.3,3,11.5
6,11,Y juncton,17.01282624,81.78265352,29,36,Medium,32.4,3,11.5
6,11,Chiranjeevi Bus Stand,17.01457254,81.77861516,48,48,Low,32.4,3,11.5
6,11,Gokavaram Bus stand,17.00967985,81.77120172,22,26,Medium,32.4,3,11.5
6,11,Devichowk to Mochi veedhi,17.00897558,81.77516315,15,20,Medium,32.3,3,11.5
6,11,jandapanja road,17.00579395,81.77361261,22,26,Medium,32.3,3,11.5
6,11,CMR Mall,17.00628565,81.77066111,22,26,Medium,32.3,3,11.5
6,11,Markandeya swamy Temple Road,17.00241935,81.76737485,21,25,Medium,32.5,3,11.5
6,11,Kathreru Road,17.02176665,81.77483965,30,30,Low,32.3,3,11.5
6,11,Tirumala College Road,17.04317119,81.77557759,35,35,Low,32.5,3,11.5
6,11,Dhavaleswaram Main Road,16.95028008,81.78232137,34,34,Low,32.4,3,11.5
6,11,Church Center Bypass,17.00490403,81.78017113,28,28,Low,32.3,3,11.5
6,11,Central Jail Road,17.01834611,81.79134448,29,36,Medium,32.2,3,11.5
6,11,Brothern Church,17.023473,81.78349635,34,42,Medium,32.3,3,11.5
6,11,Quary Market,17.03230697,81.78809778,48,48,Low,32.2,3,11.5
6,11,Airport Road,17.0417882,81.79431782,34,42,Medium,32.3,3,11.5
6,11,Rial cum Road Bridge,16.99704708,81.76927354,45,45,Low,32.4,3,11.5
6,11,Main Road,16.99989159,81.77174995,22,26,Medium,32.3,3,11.5
6,11,Bhanu Gudi,16.97072762,82.23604298,38,38,Low,32.7,2,7.6
6,11,Vankata Narayana Railway Gate,16.97309741,82.22603038,40,40,Low,32.8,1,10
6,11,Munsif Gari Junction,16.93705305,82.2329748,32,32,Low,33.3,1,6.6
6,11,Apt College Road,16.92997584,82.23448295,38,38,Low,33.3,1,6.6
6,11,Dairyfarm Centre,16.95630211,82.24871505,22,30,Medium,32.8,1,10
6,11,Gaati Center,16.93563419,82.22835108,21,30,Medium,33.3,1,6.6
6,11,Nagamalli Thota Centre,16.98676611,82.24004443,38,38,Low,32.7,2,7.6
6,11,Temple Street,16.9469232,82.23195854,35,35,Low,32.8,1,10
6,11,Main Road,16.94777588,82.23388898,30,30,Low,32.7,2,7.6
6,11,Sarpavaram Junction,16.99489545,82.24274883,2,10,High,32.7,2,7.6
6,11,Pr Clg Road,16.95806544,82.23109821,40,40,Low,32.8,1,10
6,11,Bala Cheruvu,16.95281937,82.2323379,39,39,Low,32.7,2,7.6
6,11,Nukalamma Temple,16.96300885,82.23441835,28,35,Medium,32.7,2,7.6
6,11,Cinema Road,16.94826209,82.23632529,23,23,Low,32.8,1,10
6,11,Beach Road,17.00894764,82.28321349,26,26,Low,32.9,1,10
6,11,Glass House Centre,16.94871864,82.23396555,30,30,Low,32.7,2,7.6
6,11,Gold Market Centre,16.94680648,82.23381229,30,30,Low,32.7,2,7.6
6,11,Masjid Centre,16.95101841,82.23404475,24,24,Low,32.7,2,7.6
6,11,Fire Office Road,16.95625954,82.2331964,28,35,Medium,32.8,1,10
6,11,District Court,16.95750555,82.2270718,12,17,Medium,32.7,2,7.6
6,11,Ggh,16.95516493,82.23011318,39,39,Low,32.7,2,7.6
6,11,Kokila Centre,16.95965298,82.22372616,39,39,Low,32.9,1,10
6,11,Drivers Colony,16.91956872,82.23867107,51,51,Low,33.3,1,6.6
6,11,Rto Office,16.9755554,82.24875196,32,41,Medium,32.8,1,10
6,11,Vakalapudi Junction,17.00611779,82.26343084,26,26,Low,32.9,1,10
6,11,Indrapalem Bridge,16.95965298,82.22372616,39,39,Low,32.9,1,10
6,11,Revenue Office,16.95391532,82.23158617,40,40,Low,32.7,2,7.6
6,11,Bus Stand,16.96862888,82.23962547,22,30,Medium,32.7,2,7.6
6,11,Jntuk Road,16.9733395,82.23687898,32,41,Medium,32.8,1,10
6,11,Kalpana Centre,16.95614085,82.23667032,17,17,Low,32.8,1,10
6,11,Jagannadhapuram Bridge,16.94224349,82.23327483,30,30,Low,32.8,1,10
6,11,Kakinada Anchorage Port,16.93999009,82.2562341,27,27,Low,32.9,1,10
6,11,Karnam Gari Junction,16.977303,82.22772654,38,38,Low,32.7,2,7.6
6,11,Pitapuram Kakinada Road,17.00123968,82.24517314,31,39,Medium,32.7,2,7.6
6,11,Pitapuram Kakinada Highway,17.05454405,82.25091475,59,59,Low,32.8,1,10
6,11,Achampeta Junction,17.02251512,82.24885405,59,59,Low,32.8,1,10
6,11,Satya Gowri Theatre Road,16.94489627,82.23602479,26,26,Low,32.8,1,10
